,Daily average,weekly average,monthly average,long term average,short term average
2020-03-21,0.17271470588235294,0.6335894267471025,3.1631249876049488,8.395430807262192,0.6335894267471025
2020-03-22,0.06252881355932204,0.5969488278556407,3.197491286308945,8.355739361056619,0.5969488278556407
2020-03-23,0.155913,0.5617156030050997,3.2227521143372986,8.312061513360762,0.5617156030050997
2020-03-24,0.17074375,0.5585539974727405,3.2442316918183036,8.263858448867989,0.5585539974727405
2020-03-25,0.19044545454545456,0.5351673703775038,3.2730050009275717,8.212897863530639,0.5351673703775038
2020-03-26,0.09119032258064516,0.5587459926194657,3.300772900473843,8.159419015334496,0.5587459926194657
2020-03-27,0.2760230769230769,0.6195566046804319,3.323633412281132,8.106560338852832,0.6195566046804319
2020-03-28,0.13931020408163267,0.6533238018527155,3.338617821322976,8.05524803085704,0.6533238018527155
2020-03-29,0.21033529411764706,0.6876307717522718,3.343821572169132,8.00507680053643,0.6876307717522718
2020-03-30,0.10045526315789474,0.7170885995408098,3.3485716006687594,7.958843859486544,0.7170885995408098
2020-03-31,0.19860384615384616,0.6971641004062707,3.3554110192786317,7.912391807688832,0.6971641004062707
2020-04-01,0.1568599078341014,0.6894854136894408,3.3640999400836025,7.866267065991325,0.6894854136894408
2020-04-02,0.1923719178082192,0.6723434230022056,3.3730724830881464,7.821786883914311,0.6723434230022056
2020-04-03,0.19895652173913042,0.6775105118159672,3.3776478997797863,7.780062712811799,0.6775105118159672
2020-04-04,0.14291147540983606,0.6881093156360337,3.3730361033566734,7.742781977797139,0.6881093156360337
2020-04-05,0.08620847457627119,0.6766578352035256,3.3600860879522325,7.706185270004553,0.6766578352035256
2020-04-06,0.1882449275362319,0.6686654512803777,3.3481011513002037,7.669292589613888,0.6686654512803777
2020-04-07,0.07446233766233766,0.6049242066927226,3.331613337263203,7.6291782825587,0.6049242066927226
2020-04-08,0.134725,0.553059435938611,3.3048970296378766,7.586764717614275,0.553059435938611
2020-04-09,0.27833548387096774,0.5668892758226312,3.2821558462996556,7.55137532140598,0.5668892758226312
2020-04-10,0.23844473684210526,0.5943008156011165,3.268159533370673,7.527322604127124,0.5943008156011165
2020-04-11,0.20179310344827586,0.6846685928452844,3.262269379432449,7.511947842312324,0.6846685928452844
2020-04-12,0.28400285714285717,0.8144024532276257,3.269302844041913,7.503240843707883,0.8144024532276257
2020-04-13,0.25398714285714286,0.8900174760328368,3.2828017425922007,7.499433155334422,0.8900174760328368
